workload,trace_id,scale_selected,node_id,call_index,trace_llm_calls,prompt_qwen36_tokens,input_nemotron_tokens,output_recorded_tokens,output_reasoning_tokens,output_nonreasoning_tokens,output_unknown_tokens,capture_llm_phase_seconds
minisweagent,django__django-11910,True,llm-183,183,201,62652,77686,55,15,40,0,1.0820417404174805
minisweagent,django__django-11910,True,llm-184,184,201,62926,77953,69,16,53,0,1.471388578414917
minisweagent,django__django-11910,True,llm-185,185,201,63068,78108,178,39,139,0,2.5570127964019775
minisweagent,django__django-11910,True,llm-186,186,201,63278,78352,192,57,135,0,2.66618275642395
minisweagent,django__django-11910,True,llm-187,187,201,63450,78575,46,11,35,0,0.9979374408721924
minisweagent,django__django-11910,True,llm-188,188,201,63521,78652,56,8,48,0,1.1381163597106934
minisweagent,django__django-11910,True,llm-189,189,201,63636,78772,135,17,118,0,2.0346977710723877
minisweagent,django__django-11910,True,llm-190,190,201,63789,78938,61,8,53,0,1.1648380756378174
minisweagent,django__django-11910,True,llm-191,191,201,63943,79102,577,524,53,0,7.255785226821899
minisweagent,django__django-11910,True,llm-192,192,201,64085,79765,134,12,122,0,2.0084986686706543
minisweagent,django__django-11910,True,llm-193,193,201,64281,79966,312,106,206,0,4.188478469848633
minisweagent,django__django-11910,True,llm-194,194,201,64621,80398,92,38,54,0,1.574047565460205
minisweagent,django__django-11910,True,llm-195,195,201,65579,81374,341,37,304,0,4.402159690856934
minisweagent,django__django-11910,True,llm-196,196,201,66490,82309,81,15,66,0,1.4920895099639893
minisweagent,django__django-11910,True,llm-197,197,201,67460,83274,71,20,51,0,1.2848749160766602
minisweagent,django__django-11910,True,llm-198,198,201,67567,83402,67,12,55,0,1.191188097000122
minisweagent,django__django-11910,True,llm-199,199,201,68524,84353,53,11,42,0,1.0855381488800049
minisweagent,django__django-11910,True,llm-200,200,201,68620,84463,57,15,42,0,1.1290194988250732
minisweagent,django__django-11910,True,llm-201,201,201,69564,85404,69,15,54,0,1.4948439598083496
minisweagent,django__django-11964,True,llm-001,1,150,1848,1853,171,86,85,0,2.344393253326416
minisweagent,django__django-11964,True,llm-002,2,150,2873,2971,50,18,32,0,0.915482759475708
minisweagent,django__django-11964,True,llm-003,3,150,3574,3683,49,15,34,0,2.4901297092437744
minisweagent,django__django-11964,True,llm-004,4,150,4255,4374,59,24,35,0,1.0516541004180908
minisweagent,django__django-11964,True,llm-005,5,150,4909,5038,54,18,36,0,0.8804354667663574
minisweagent,django__django-11964,True,llm-006,6,150,5280,5425,70,26,44,0,1.1414461135864258
minisweagent,django__django-11964,True,llm-007,7,150,7098,7261,64,15,49,0,1.1388092041015625
minisweagent,django__django-11964,True,llm-008,8,150,7202,7377,72,21,51,0,1.089289903640747
minisweagent,django__django-11964,True,llm-009,9,150,8362,8492,62,10,52,0,1.182600498199463
minisweagent,django__django-11964,True,llm-010,10,150,9171,9273,135,78,57,0,1.8018953800201416
minisweagent,django__django-11964,True,llm-011,11,150,10059,10242,82,32,50,0,1.2333357334136963
minisweagent,django__django-11964,True,llm-012,12,150,10302,10506,67,17,50,0,1.0339105129241943
minisweagent,django__django-11964,True,llm-013,13,150,10962,11152,133,81,52,0,1.7978599071502686
minisweagent,django__django-11964,True,llm-014,14,150,11048,11316,54,11,43,0,0.8731784820556641
minisweagent,django__django-11964,True,llm-015,15,150,11193,11478,74,31,43,0,1.1531178951263428
minisweagent,django__django-11964,True,llm-016,16,150,11286,11598,56,12,44,0,0.921746015548706
minisweagent,django__django-11964,True,llm-017,17,150,11389,11709,77,31,46,0,1.2230732440948486
minisweagent,django__django-11964,True,llm-018,18,150,11973,12321,70,20,50,0,1.0771551132202148
minisweagent,django__django-11964,True,llm-019,19,150,12187,12550,74,22,52,0,1.173215627670288
minisweagent,django__django-11964,True,llm-020,20,150,12419,12792,234,109,125,0,3.109250783920288
minisweagent,django__django-11964,True,llm-021,21,150,12611,13091,218,54,164,0,2.808241605758667
minisweagent,django__django-11964,True,llm-022,22,150,12902,13432,51,7,44,0,0.9145617485046387
minisweagent,django__django-11964,True,llm-023,23,150,13028,13561,169,5,164,0,2.223724365234375
minisweagent,django__django-11964,True,llm-024,24,150,13266,13805,228,56,172,0,2.937795877456665
minisweagent,django__django-11964,True,llm-025,25,150,13525,14115,143,91,52,0,1.929908275604248
minisweagent,django__django-11964,True,llm-026,26,150,13774,14447,269,112,157,0,3.4523613452911377
minisweagent,django__django-11964,True,llm-027,27,150,14010,14792,149,99,50,0,2.1743040084838867
minisweagent,django__django-11964,True,llm-028,28,150,14253,15123,68,18,50,0,1.0780448913574219
minisweagent,django__django-11964,True,llm-029,29,150,14527,15404,101,54,47,0,1.4352021217346191
minisweagent,django__django-11964,True,llm-030,30,150,14627,15553,53,7,46,0,0.9183096885681152
minisweagent,django__django-11964,True,llm-031,31,150,15605,16500,74,31,43,0,1.1504631042480469
minisweagent,django__django-11964,True,llm-032,32,150,15690,16614,54,7,47,0,0.962134838104248
minisweagent,django__django-11964,True,llm-033,33,150,16152,17062,78,30,48,0,1.3619751930236816
minisweagent,django__django-11964,True,llm-034,34,150,16236,17171,55,11,44,0,0.9033653736114502
minisweagent,django__django-11964,True,llm-035,35,150,16333,17273,53,7,46,0,0.8999826908111572
minisweagent,django__django-11964,True,llm-036,36,150,16635,17575,492,272,220,0,5.984888553619385
minisweagent,django__django-11964,True,llm-037,37,150,16938,18166,305,109,196,0,3.8744845390319824
minisweagent,django__django-11964,True,llm-038,38,150,17211,18544,247,197,50,0,3.1408395767211914
minisweagent,django__django-11964,True,llm-039,39,150,17678,19229,72,18,54,0,1.2726068496704102
minisweagent,django__django-11964,True,llm-040,40,150,17797,19367,68,16,52,0,1.1553056240081787
minisweagent,django__django-11964,True,llm-041,41,150,18259,19828,69,17,52,0,1.1403095722198486
minisweagent,django__django-11964,True,llm-042,42,150,18750,20311,60,8,52,0,1.0005414485931396
minisweagent,django__django-11964,True,llm-043,43,150,19156,20720,561,511,50,0,6.82389497756958
minisweagent,django__django-11964,True,llm-044,44,150,19370,21440,75,23,52,0,1.3854248523712158
minisweagent,django__django-11964,True,llm-045,45,150,19616,21700,63,11,52,0,1.1209909915924072
minisweagent,django__django-11964,True,llm-046,46,150,19845,21932,375,325,50,0,4.843035697937012
minisweagent,django__django-11964,True,llm-047,47,150,20088,22489,270,105,165,0,3.5224382877349854
minisweagent,django__django-11964,True,llm-048,48,150,20324,22831,499,367,132,0,6.091635227203369
minisweagent,django__django-11964,True,llm-049,49,150,20512,23386,117,67,50,0,1.9204270839691162
minisweagent,django__django-11964,True,llm-050,50,150,20808,23737,216,53,163,0,3.0545451641082764
minisweagent,django__django-11964,True,llm-051,51,150,21031,24004,300,69,231,0,3.8575754165649414
minisweagent,django__django-11964,True,llm-052,52,150,21344,24395,117,71,46,0,1.7666645050048828
minisweagent,django__django-11964,True,llm-053,53,150,21618,24737,59,9,50,0,1.0194053649902344
minisweagent,django__django-11964,True,llm-054,54,150,21798,24916,68,15,53,0,1.160088062286377
minisweagent,django__django-11964,True,llm-055,55,150,21910,25040,67,6,61,0,1.1639845371246338
minisweagent,django__django-11964,True,llm-056,56,150,22181,25344,180,128,52,0,2.40686297416687
minisweagent,django__django-11964,True,llm-057,57,150,22409,25692,64,12,52,0,1.337329387664795
minisweagent,django__django-11964,True,llm-058,58,150,22970,26252,224,172,52,0,2.9932949542999268
minisweagent,django__django-11964,True,llm-059,59,150,23150,26597,263,33,230,0,3.346043825149536
minisweagent,django__django-11964,True,llm-060,60,150,23427,26895,64,23,41,0,1.1441020965576172
minisweagent,django__django-11964,True,llm-061,61,150,23718,27215,63,17,46,0,1.2189724445343018
minisweagent,django__django-11964,True,llm-062,62,150,23799,27309,48,8,40,0,0.9120430946350098
minisweagent,django__django-11964,True,llm-063,63,150,23891,27405,182,12,170,0,2.5062339305877686
minisweagent,django__django-11964,True,llm-064,64,150,24128,27655,160,41,119,0,2.167415142059326
minisweagent,django__django-11964,True,llm-065,65,150,24306,27870,302,54,248,0,3.8505802154541016
minisweagent,django__django-11964,True,llm-066,66,150,24602,28207,225,6,219,0,2.9373080730438232
minisweagent,django__django-11964,True,llm-067,67,150,24893,28504,72,20,52,0,1.1509368419647217
minisweagent,django__django-11964,True,llm-068,68,150,25048,28672,65,13,52,0,1.4053585529327393
minisweagent,django__django-11964,True,llm-069,69,150,25282,28911,85,41,44,0,1.2792649269104004
minisweagent,django__django-11964,True,llm-070,70,150,25673,29335,186,21,165,0,2.7072064876556396
minisweagent,django__django-11964,True,llm-071,71,150,25888,29575,205,17,188,0,2.8379640579223633
minisweagent,django__django-11964,True,llm-072,72,150,26133,29837,160,21,139,0,2.2294716835021973
minisweagent,django__django-11964,True,llm-073,73,150,26320,30048,75,23,52,0,1.199887990951538
minisweagent,django__django-11964,True,llm-074,74,150,26540,30288,105,59,46,0,1.6162149906158447
minisweagent,django__django-11964,True,llm-075,75,150,26630,30436,66,14,52,0,1.0731689929962158
minisweagent,django__django-11964,True,llm-076,76,150,27230,31036,303,31,272,0,4.039908170700073
minisweagent,django__django-11964,True,llm-077,77,150,27546,31375,181,10,171,0,2.4593312740325928
minisweagent,django__django-11964,True,llm-078,78,150,27768,31611,160,7,153,0,2.1875791549682617
minisweagent,django__django-11964,True,llm-079,79,150,28569,32441,100,48,52,0,1.8003840446472168
minisweagent,django__django-11964,True,llm-080,80,150,28903,32807,475,114,361,0,5.992080450057983
minisweagent,django__django-11964,True,llm-081,81,150,29324,33317,237,9,228,0,3.139737606048584
minisweagent,django__django-11964,True,llm-082,82,150,29633,33633,502,22,480,0,6.200289011001587
minisweagent,django__django-11964,True,llm-083,83,150,30250,34259,204,158,46,0,2.990549325942993
minisweagent,django__django-11964,True,llm-084,84,150,30331,34494,54,14,40,0,0.9426970481872559
minisweagent,django__django-11964,True,llm-085,85,150,30610,34782,230,189,41,0,3.0782275199890137
minisweagent,django__django-11964,True,llm-086,86,150,30698,35054,52,12,40,0,1.2178878784179688
minisweagent,django__django-11964,True,llm-087,87,150,30800,35163,54,8,46,0,0.9605917930603027
minisweagent,django__django-11964,True,llm-088,88,150,31114,35478,105,60,45,0,1.6627388000488281
minisweagent,django__django-11964,True,llm-089,89,150,31233,35651,54,8,46,0,1.0032296180725098
minisweagent,django__django-11964,True,llm-090,90,150,32227,36614,66,20,46,0,1.5037798881530762
minisweagent,django__django-11964,True,llm-091,91,150,33338,37702,63,17,46,0,1.1498570442199707
minisweagent,django__django-11964,True,llm-092,92,150,34211,38564,85,40,45,0,1.441673994064331
minisweagent,django__django-11964,True,llm-093,93,150,34358,38743,64,14,50,0,1.4208593368530273
minisweagent,django__django-11964,True,llm-094,94,150,34635,39021,407,359,48,0,5.141115188598633
minisweagent,django__django-11964,True,llm-095,95,150,34719,39459,321,275,46,0,4.144527196884155
minisweagent,django__django-11964,True,llm-096,96,150,35697,40674,250,205,45,0,3.4234251976013184
minisweagent,django__django-11964,True,llm-097,97,150,35805,40986,68,18,50,0,1.1760499477386475
minisweagent,django__django-11964,True,llm-098,98,150,36098,41287,908,136,772,0,10.98607325553894
minisweagent,django__django-11964,True,llm-099,99,150,36932,42232,486,6,480,0,6.118954658508301
minisweagent,django__django-11964,True,llm-100,100,150,37505,42795,1187,19,1168,0,14.247792720794678
minisweagent,django__django-11964,True,llm-101,101,150,38856,44155,76,21,55,0,1.2987847328186035
minisweagent,django__django-11964,True,llm-102,102,150,38960,44277,63,11,52,0,1.1431388854980469
minisweagent,django__django-11964,True,llm-103,103,150,39509,44863,72,10,62,0,1.585339069366455
minisweagent,django__django-11964,True,llm-104,104,150,40228,45653,37,8,29,0,0.8671367168426514
minisweagent,django__django-11964,True,llm-105,105,150,41036,46563,39,7,32,0,1.110497236251831
minisweagent,django__django-11964,True,llm-106,106,150,41121,46651,50,14,36,0,0.960413932800293
minisweagent,django__django-11964,True,llm-107,107,150,41558,47111,61,10,51,0,1.1459717750549316
minisweagent,django__django-11964,True,llm-108,108,150,41799,47368,44,9,35,0,0.8845314979553223
minisweagent,django__django-11964,True,llm-109,109,150,41892,47468,57,8,49,0,1.035609483718872
minisweagent,django__django-11964,True,llm-110,110,150,42331,47965,63,11,52,0,1.1146180629730225
minisweagent,django__django-11964,True,llm-111,111,150,43042,48746,47,8,39,0,1.2758150100708008
minisweagent,django__django-11964,True,llm-112,112,150,43171,48882,40,7,33,0,0.8878905773162842
minisweagent,django__django-11964,True,llm-113,113,150,43487,49194,63,9,54,0,1.4307165145874023
minisweagent,django__django-11964,True,llm-114,114,150,43712,49433,70,23,47,0,1.2966911792755127
minisweagent,django__django-11964,True,llm-115,115,150,44152,49911,59,10,49,0,1.076974868774414
minisweagent,django__django-11964,True,llm-116,116,150,44591,50410,340,19,321,0,4.373965740203857
minisweagent,django__django-11964,True,llm-117,117,150,45386,51250,390,6,384,0,4.970666408538818
minisweagent,django__django-11964,True,llm-118,118,150,45843,51699,438,20,418,0,5.741202116012573
minisweagent,django__django-11964,True,llm-119,119,150,46340,52201,480,16,464,0,6.274050235748291
minisweagent,django__django-11964,True,llm-120,120,150,46884,52757,377,18,359,0,4.779765844345093
minisweagent,django__django-11964,True,llm-121,121,150,47310,53191,393,22,371,0,4.994243144989014
minisweagent,django__django-11964,True,llm-122,122,150,47748,53642,456,15,441,0,5.983547925949097
minisweagent,django__django-11964,True,llm-123,123,150,48264,54154,350,13,337,0,4.517974615097046
minisweagent,django__django-11964,True,llm-124,124,150,48694,54592,199,161,38,0,2.7079198360443115
minisweagent,django__django-11964,True,llm-125,125,150,48786,54842,56,10,46,0,1.3248939514160156
minisweagent,django__django-11964,True,llm-126,126,150,49552,55578,566,232,334,0,7.165526628494263
minisweagent,django__django-11964,True,llm-127,127,150,49959,56199,324,27,297,0,4.47944450378418
minisweagent,django__django-11964,True,llm-128,128,150,50318,56572,346,27,319,0,4.527032852172852
minisweagent,django__django-11964,True,llm-129,129,150,50691,56968,391,33,358,0,4.984620094299316
minisweagent,django__django-11964,True,llm-130,130,150,51222,57528,556,58,498,0,6.948061466217041
minisweagent,django__django-11964,True,llm-131,131,150,51855,58207,410,26,384,0,5.450416088104248
minisweagent,django__django-11964,True,llm-132,132,150,52345,58716,87,56,31,0,1.4742224216461182
minisweagent,django__django-11964,True,llm-133,133,150,53709,60116,427,33,394,0,5.489437580108643
minisweagent,django__django-11964,True,llm-134,134,150,54189,60620,367,28,339,0,4.942997455596924
minisweagent,django__django-11964,True,llm-135,135,150,54583,61038,403,27,376,0,5.2962470054626465
minisweagent,django__django-11964,True,llm-136,136,150,55030,61505,400,26,374,0,5.124403476715088
minisweagent,django__django-11964,True,llm-137,137,150,55484,61987,383,69,314,0,5.169783115386963
minisweagent,django__django-11964,True,llm-138,138,150,55851,62417,345,26,319,0,4.672927618026733
minisweagent,django__django-11964,True,llm-139,139,150,56244,62830,413,73,340,0,5.491896629333496
minisweagent,django__django-11964,True,llm-140,140,150,56647,63298,363,26,337,0,4.9182727336883545
minisweagent,django__django-11964,True,llm-141,141,150,57066,63736,558,99,459,0,6.990522146224976
minisweagent,django__django-11964,True,llm-142,142,150,57589,64346,447,30,417,0,5.714148283004761
minisweagent,django__django-11964,True,llm-143,143,150,58061,64844,349,27,322,0,4.751171112060547
minisweagent,django__django-11964,True,llm-144,144,150,58437,65243,67,20,47,0,1.2380287647247314
minisweagent,django__django-11964,True,llm-145,145,150,59817,66623,482,23,459,0,6.231875658035278
minisweagent,django__django-11964,True,llm-146,146,150,60340,67157,52,10,42,0,1.0452277660369873
minisweagent,django__django-11964,True,llm-147,147,150,60436,67266,54,7,47,0,1.0433597564697266
minisweagent,django__django-11964,True,llm-148,148,150,61816,68633,52,10,42,0,1.1862926483154297
minisweagent,django__django-11964,True,llm-149,149,150,61912,68742,50,9,41,0,0.9415781497955322
minisweagent,django__django-11964,True,llm-150,150,150,63286,70105,49,10,39,0,1.0851171016693115
